,osmid,highway,geometry,lon,lat
2263,941363619,,POINT (73.405738 55.0228835),73.405738,55.0228835
2264,1959940513,,POINT (73.3915951 54.9410536),73.3915951,54.9410536
2265,480792995,,POINT (73.36087809999999 54.9263421),73.3608781,54.9263421
2266,480792998,,POINT (73.3629617 54.9270022),73.3629617,54.9270022
2267,2075693479,,POINT (73.3067004 54.927422),73.3067004,54.927422
2268,480792999,,POINT (73.3649582 54.9276276),73.3649582,54.9276276
2269,618028988,,POINT (73.4009794 55.0303554),73.4009794,55.0303554
2270,480793008,,POINT (73.3578311 54.9237003),73.3578311,54.9237003
2271,480793010,,POINT (73.3598989 54.924339),73.3598989,54.924339
2272,945656243,,POINT (73.426614 54.9219764),73.426614,54.9219764
2273,480793011,,POINT (73.36209820000001 54.925025),73.3620982,54.925025
2274,480793012,,POINT (73.3641698 54.9256921),73.3641698,54.9256921
2275,480793014,,POINT (73.36552140000001 54.9261518),73.3655214,54.9261518
2276,2862207417,,POINT (73.2355754 54.9848836),73.2355754,54.9848836
2277,410718652,,POINT (73.41636579999999 54.9277975),73.4163658,54.9277975
2278,480793020,,POINT (73.36715839999999 54.9216707),73.3671584,54.9216707
2279,410243516,,POINT (73.46943039999999 54.9819579),73.4694304,54.9819579
2280,480793023,,POINT (73.37023569999999 54.9212628),73.3702357,54.9212628
2281,1111364032,,POINT (73.2543926 55.1054205),73.2543926,55.1054205
2282,1880347072,,POINT (73.4803362 54.9844518),73.4803362,54.9844518
2283,480793027,,POINT (73.36962130000001 54.9238213),73.3696213,54.9238213
2284,480793028,,POINT (73.3700321 54.922641),73.3700321,54.922641
2285,480793029,,POINT (73.3736964 54.9229375),73.3736964,54.9229375
2286,480793030,,POINT (73.3719881 54.920986),73.3719881,54.920986
2287,480793031,,POINT (73.3722282 54.921148),73.3722282,54.921148
2288,210391496,traffic_signals,POINT (73.4160267 54.9505169),73.4160267,54.9505169
2289,480793033,,POINT (73.3717845 54.9227816),73.3717845,54.9227816
2290,1215910344,,POINT (73.454105 55.0006587),73.454105,55.0006587
2291,3128955339,,POINT (73.4057445 54.9739642),73.4057445,54.9739642
2292,1880347083,,POINT (73.47990679999999 54.9845718),73.4799068,54.9845718
2293,480793036,,POINT (73.3711165 54.9242824),73.3711165,54.9242824
2294,480793038,,POINT (73.37144670000001 54.9240963),73.3714467,54.9240963
2295,771641809,,POINT (73.50877730000001 55.0576188),73.5087773,55.0576188
2296,2074464722,,POINT (73.33389769999999 54.8631254),73.3338977,54.8631254
2297,1395823059,,POINT (73.3953472 54.9900531),73.3953472,54.9900531
2298,6444437972,,POINT (73.4124443 55.0688371),73.4124443,55.0688371
2299,803181013,,POINT (73.3140779 54.9162346),73.3140779,54.9162346
2300,480793046,,POINT (73.37738830000001 54.9230686),73.3773883,54.9230686
2301,410685913,,POINT (73.39885649999999 54.9445206),73.3988565,54.9445206
2302,410685914,,POINT (73.3983211 54.9445759),73.3983211,54.9445759
2303,3027177947,,POINT (73.25305400000001 54.9629724),73.253054,54.9629724
2304,1259868636,,POINT (73.3836853 55.0022777),73.3836853,55.0022777
2305,1259868635,,POINT (73.38591510000001 55.0042045),73.3859151,55.0042045
2306,410685916,,POINT (73.3934654 54.9447278),73.3934654,54.9447278
2307,2074464729,,POINT (73.3318878 54.8632132),73.3318878,54.8632132
2308,945656288,,POINT (73.42924290000001 54.9284621),73.4292429,54.9284621
2309,480793050,,POINT (73.37634559999999 54.9203508),73.3763456,54.9203508
2310,480793053,,POINT (73.37398039999999 54.9206833),73.3739804,54.9206833
2311,480793057,,POINT (73.3757039 54.9231171),73.3757039,54.9231171
2312,3027177956,,POINT (73.25015399999999 54.9634788),73.250154,54.9634788
2313,3840348645,,POINT (73.3188869 55.0601049),73.3188869,55.0601049
2314,480793059,,POINT (73.36676970000001 54.9210059),73.3667697,54.9210059
2315,353866215,,POINT (73.345938 54.8782356),73.345938,54.8782356
2316,480793060,,POINT (73.3759556 54.9195822),73.3759556,54.9195822
2317,518394345,,POINT (73.4354134 55.0192895),73.4354134,55.0192895
2318,480793063,,POINT (73.377152 54.9202196),73.377152,54.9202196
2319,480793065,,POINT (73.36922079999999 54.9205535),73.3692208,54.9205535
2320,410378387,,POINT (73.48168630000001 54.9273535),73.4816863,54.9273535
2321,1395823085,,POINT (73.39451219999999 54.990686),73.3945122,54.990686
2322,480793071,,POINT (73.3739063 54.9173812),73.3739063,54.9173812
2323,1237127664,,POINT (73.4781004 54.8499527),73.4781004,54.8499527
2324,410178032,,POINT (73.3391518 55.0173273),73.3391518,55.0173273
2325,1395823090,,POINT (73.41635580000001 54.9908284),73.4163558,54.9908284
2326,803181042,,POINT (73.3130362 54.9176989),73.3130362,54.9176989
2327,3027177972,,POINT (73.2547429 54.9642607),73.2547429,54.9642607
2328,945656306,,POINT (73.42489519999999 54.9229427),73.4248952,54.9229427
2329,1497977329,,POINT (73.3861677 54.985164),73.3861677,54.985164
2330,1497977328,,POINT (73.3856894 54.9851391),73.3856894,54.9851391
2331,2845544952,,POINT (73.2210116 54.9768296),73.2210116,54.9768296
2332,2845544953,,POINT (73.2210176 54.9769538),73.2210176,54.9769538
2333,3027177978,,POINT (73.26059189999999 54.9654482),73.2605919,54.9654482
2334,1026003450,,POINT (73.35755279999999 54.9790383),73.3575528,54.9790383
2335,480793076,,POINT (73.3706213 54.9194805),73.3706213,54.9194805
2336,480793077,,POINT (73.37350000000001 54.9199451),73.3735,54.9199451
2337,945656318,,POINT (73.4244972 54.9192475),73.4244972,54.9192475
2338,480793079,,POINT (73.3730825 54.9191893),73.3730825,54.9191893
2339,480793080,,POINT (73.37225859999999 54.9184224),73.3722586,54.9184224
2340,945656321,,POINT (73.4266198 54.9247534),73.4266198,54.9247534
2341,480793082,,POINT (73.37552700000001 54.9188089),73.375527,54.9188089
2342,480793085,,POINT (73.3710923 54.9178382),73.3710923,54.9178382
2343,480793087,,POINT (73.3705724 54.9195117),73.3705724,54.9195117
2344,480793088,,POINT (73.3693634 54.9189579),73.3693634,54.9189579
2345,480793090,,POINT (73.367318 54.9178788),73.367318,54.9178788
2346,945656327,,POINT (73.4275166 54.9192507),73.4275166,54.9192507
2347,480793092,,POINT (73.3727878 54.9167338),73.3727878,54.9167338
2348,5183050249,,POINT (73.22851420000001 54.9760221),73.2285142,54.9760221
2349,480793093,,POINT (73.3706775 54.9156301),73.3706775,54.9156301
2350,4299674118,,POINT (73.4113861 54.9683109),73.4113861,54.9683109
2351,480793095,,POINT (73.3660478 54.9145086),73.3660478,54.9145086
2352,2407125512,,POINT (73.3046669 54.9884155),73.3046669,54.9884155
2353,945656334,,POINT (73.42424579999999 54.9304737),73.4242458,54.9304737
2354,480793097,,POINT (73.3634883 54.9145399),73.3634883,54.9145399
2355,1260851728,,POINT (73.44129719999999 54.9645796),73.4412972,54.9645796
2356,803181072,,POINT (73.3072627 54.912353),73.3072627,54.912353
2357,480793100,,POINT (73.36582749999999 54.9200198),73.3658275,54.9200198
2358,3027178003,,POINT (73.266081 54.9660497),73.266081,54.9660497
2359,480793103,,POINT (73.3683541 54.9183638),73.3683541,54.9183638
2360,353866261,,POINT (73.3292811 54.8698559),73.3292811,54.8698559
2361,480793104,,POINT (73.37173970000001 54.9161583),73.3717397,54.9161583
2362,480793106,,POINT (73.3747414 54.9141625),73.3747414,54.9141625
2363,1880347155,,POINT (73.4780303 54.9877156),73.4780303,54.9877156
2364,480793107,,POINT (73.3700231 54.9172657),73.3700231,54.9172657
2365,480793109,,POINT (73.3689962 54.9167368),73.3689962,54.9167368
2366,480793110,,POINT (73.3710638 54.9194824),73.3710638,54.9194824
2367,480793112,,POINT (73.37308470000001 54.9179266),73.3730847,54.9179266
2368,480793116,,POINT (73.3742865 54.9190215),73.3742865,54.9190215
2369,480793117,,POINT (73.3675209 54.9162024),73.3675209,54.9162024
2370,3027178015,,POINT (73.25066030000001 54.9670675),73.2506603,54.9670675
2371,480793118,,POINT (73.3657784 54.9159255),73.3657784,54.9159255
2372,480793120,,POINT (73.3639951 54.9159638),73.3639951,54.9159638
2373,3027178018,,POINT (73.263447 54.9673183),73.263447,54.9673183
2374,945656355,,POINT (73.4282237 54.9247376),73.4282237,54.9247376
2375,5124510241,,POINT (73.3718988 54.9900217),73.3718988,54.9900217
2376,480793123,,POINT (73.3651134 54.9192833),73.3651134,54.9192833
2377,410915366,,POINT (73.4096121 54.9427604),73.4096121,54.9427604
2378,410915367,,POINT (73.4094327 54.9411847),73.4094327,54.9411847
2379,410915368,,POINT (73.4093069 54.9402126),73.4093069,54.9402126
2380,480793126,,POINT (73.36557430000001 54.9166863),73.3655743,54.9166863
2381,480793128,,POINT (73.3642402 54.9167278),73.3642402,54.9167278
2382,410522155,,POINT (73.4411606 54.9101035),73.4411606,54.9101035
2383,1142067756,,POINT (73.12945879999999 54.9599604),73.1294588,54.9599604
2384,410260013,,POINT (73.45948319999999 54.9556519),73.4594832,54.9556519
2385,410260014,,POINT (73.45679010000001 54.9560063),73.4567901,54.9560063
2386,480793129,,POINT (73.3616549 54.9156138),73.3616549,54.9156138
2387,1252676139,,POINT (73.23852909999999 55.0392825),73.2385291,55.0392825
2388,1252676140,,POINT (73.23993919999999 55.0394734),73.2399392,55.0394734
2389,480793131,,POINT (73.36372660000001 54.9152258),73.3637266,54.9152258
2390,480793132,,POINT (73.3659215 54.9152008),73.3659215,54.9152008
2391,2303578671,,POINT (73.2478615 55.064935),73.2478615,55.064935
2392,480793134,,POINT (73.36801749999999 54.9155617),73.3680175,54.9155617
2393,2303578673,,POINT (73.2409615 55.0737402),73.2409615,55.0737402
2394,2303578674,,POINT (73.2432608 55.0708063),73.2432608,55.0708063
2395,2303578675,,POINT (73.2498073 55.0624516),73.2498073,55.0624516
2396,2303578676,,POINT (73.24559739999999 55.0678245),73.2455974,55.0678245
2397,2303578677,,POINT (73.2510051 55.0609228),73.2510051,55.0609228
2398,1111364155,,POINT (73.2587266 55.1065433),73.2587266,55.1065433
2399,480793140,,POINT (73.3635981 54.9176882),73.3635981,54.9176882
2400,1697190461,,POINT (73.2265106 55.0030477),73.2265106,55.0030477
2401,480793145,,POINT (73.36040060000001 54.9142851),73.3604006,54.9142851
2402,1252676155,,POINT (73.2738342 54.9770328),73.2738342,54.9770328
2403,1111364160,,POINT (73.24501650000001 55.1102366),73.2450165,55.1102366
2404,480793146,,POINT (73.3631601 54.9137306),73.3631601,54.9137306
2405,480793148,,POINT (73.36618009999999 54.9137209),73.3661801,54.9137209
2406,1722520131,,POINT (73.4066885 54.946653),73.4066885,54.946653
2407,480793151,,POINT (73.3716323 54.9150819),73.3716323,54.9150819
2408,480793152,,POINT (73.363508 54.9122359),73.363508,54.9122359
2409,480793149,,POINT (73.3691515 54.914161),73.3691515,54.914161
2410,480793157,,POINT (73.3706347 54.9122813),73.3706347,54.9122813
2411,1252676167,,POINT (73.24557160000001 55.0390014),73.2455716,55.0390014
2412,480793159,,POINT (73.371691 54.9109559),73.371691,54.9109559
2413,1026003530,,POINT (73.347869 54.9811097),73.347869,54.9811097
2414,480793161,,POINT (73.377836 54.9109618),73.377836,54.9109618
2415,771641932,,POINT (73.49224839999999 55.0393904),73.4922484,55.0393904
2416,617108045,,POINT (73.4139294 55.0228349),73.4139294,55.0228349
2417,480793164,,POINT (73.37723680000001 54.9125435),73.3772368,54.9125435
2418,617108047,,POINT (73.4165532 55.0197005),73.4165532,55.0197005
2419,617108048,,POINT (73.4203299 55.0207016),73.4203299,55.0207016
2420,617108049,,POINT (73.4213981 55.0209811),73.4213981,55.0209811
2421,4237840978,,POINT (73.296767 55.0209507),73.296767,55.0209507
2422,5087646287,,POINT (73.4107511 54.9380424),73.4107511,54.9380424
2423,480793167,,POINT (73.37041979999999 54.9145931),73.3704198,54.9145931
2424,480793176,,POINT (73.3634608 54.911492),73.3634608,54.911492
2425,480793178,,POINT (73.3666648 54.9114835),73.3666648,54.9114835
2426,480793179,,POINT (73.3688001 54.9121847),73.3688001,54.9121847
2427,480793181,,POINT (73.3702431 54.9127245),73.3702431,54.9127245
2428,1252676191,,POINT (73.2392696 55.0376684),73.2392696,55.0376684
2429,480793184,,POINT (73.37368619999999 54.9136769),73.3736862,54.9136769
2430,480793187,,POINT (73.372651 54.9143739),73.372651,54.9143739
2431,1111364199,,POINT (73.1757466 55.0996386),73.1757466,55.0996386
2432,1237127796,,POINT (73.47255869999999 54.8504514),73.4725587,54.8504514
2433,410243701,,POINT (73.4779494 54.9727538),73.4779494,54.9727538
2434,410260087,,POINT (73.45634320000001 54.9548865),73.4563432,54.9548865
2435,410260088,,POINT (73.4573007 54.9572854),73.4573007,54.9572854
2436,480793207,,POINT (73.3712158 54.9137962),73.3712158,54.9137962
2437,1814467194,crossing,POINT (73.2899737 55.0275863),73.2899737,55.0275863
2438,2133430906,,POINT (73.17638289999999 54.9497117),73.1763829,54.9497117
2439,480793210,,POINT (73.3698507 54.9132876),73.3698507,54.9132876
2440,410800763,,POINT (73.3618903 54.9924694),73.3618903,54.9924694
2441,617108092,,POINT (73.42469149999999 55.0203767),73.4246915,55.0203767
2442,1111364223,,POINT (73.2609053 55.1105212),73.2609053,55.1105212
2443,617108091,,POINT (73.4238143 55.0217235),73.4238143,55.0217235
2444,1527911041,,POINT (73.4072139 55.0155091),73.4072139,55.0155091
2445,480793215,,POINT (73.3684081 54.9128122),73.3684081,54.9128122
2446,480793217,,POINT (73.36653 54.9122352),73.36653,54.9122352
2447,617108098,,POINT (73.42975819999999 55.0202179),73.4297582,55.0202179
2448,617108099,,POINT (73.4277924 55.0228896),73.4277924,55.0228896
2449,480793223,,POINT (73.36728220000001 54.9138684),73.3672822,54.9138684
2450,5104554633,,POINT (73.3532211 55.0092087),73.3532211,55.0092087
2451,410522252,,POINT (73.44152750000001 54.914955),73.4415275,54.914955
2452,410522253,,POINT (73.4415333 54.913346),73.4415333,54.913346
2453,480793229,,POINT (73.3690958 54.9115427),73.3690958,54.9115427
2454,1111364239,,POINT (73.2706896 55.1090705),73.2706896,55.1090705
2455,945656464,,POINT (73.4249648 54.9286414),73.4249648,54.9286414
2456,771641998,,POINT (73.4484236 54.9893124),73.4484236,54.9893124
2457,1527911058,,POINT (73.40581659999999 55.015576),73.4058166,55.015576
2458,410260115,,POINT (73.4519971 54.9569768),73.4519971,54.9569768
2459,945656466,,POINT (73.42838450000001 54.9219789),73.4283845,54.9219789
2460,410260117,,POINT (73.4569197 54.9563309),73.4569197,54.9563309
2461,480793232,,POINT (73.369421 54.9108768),73.369421,54.9108768
2462,1952338578,,POINT (73.3060941 55.0213875),73.3060941,55.0213875
2463,480793234,,POINT (73.3697413 54.9101954),73.3697413,54.9101954
2464,480793237,,POINT (73.3700879 54.909509),73.3700879,54.909509
2465,480793239,,POINT (73.3704796 54.9087521),73.3704796,54.9087521
2466,480793242,,POINT (73.37080949999999 54.9080279),73.3708095,54.9080279
2467,1834914465,,POINT (73.4481459 54.9168309),73.4481459,54.9168309
2468,353833634,,POINT (73.3834289 54.9077121),73.3834289,54.9077121
2469,1252676257,,POINT (73.24559619999999 54.9796884),73.2455962,54.9796884
2470,472928931,traffic_signals,POINT (73.3127825 54.9321254),73.3127825,54.9321254
2471,945656485,,POINT (73.42447900000001 54.9219733),73.424479,54.9219733
2472,480793253,,POINT (73.3738711 54.9083185),73.3738711,54.9083185
2473,472928935,,POINT (73.3194383 54.9317564),73.3194383,54.9317564
2474,353833640,,POINT (73.38541290000001 54.9109529),73.3854129,54.9109529
2475,353833641,,POINT (73.38534420000001 54.9111106),73.3853442,54.9111106
2476,480793256,,POINT (73.3610793 54.9108872),73.3610793,54.9108872
2477,1111364267,,POINT (73.1606682 55.1029342),73.1606682,55.1029342
2478,480793258,,POINT (73.3634562 54.9107374),73.3634562,54.9107374
2479,480793261,,POINT (73.3668072 54.9107344),73.3668072,54.9107344
2480,472928942,traffic_signals,POINT (73.32395750000001 54.9317226),73.3239575,54.9317226
2481,480793264,,POINT (73.3707168 54.9121341),73.3707168,54.9121341
2482,480793266,,POINT (73.3604601 54.9099943),73.3604601,54.9099943
2483,480793268,,POINT (73.3634383 54.9099673),73.3634383,54.9099673
2484,480793269,,POINT (73.367026 54.9099767),73.367026,54.9099767
2485,419484342,traffic_signals,POINT (73.40173489999999 55.0042326),73.4017349,55.0042326
2486,2736296631,,POINT (73.4040581 54.9982865),73.4040581,54.9982865
2487,480793271,,POINT (73.37116330000001 54.9116103),73.3711633,54.9116103
2488,480793272,,POINT (73.3744909 54.9131121),73.3744909,54.9131121
2489,2074464953,,POINT (73.33554820000001 54.8686743),73.3355482,54.8686743
2490,480793275,,POINT (73.3753 54.9125979),73.3753,54.9125979
2491,480793276,,POINT (73.3672103 54.9092006),73.3672103,54.9092006
2492,2736296637,,POINT (73.3992641 54.9983191),73.3992641,54.9983191
2493,1252676285,,POINT (73.2686381 54.9796046),73.2686381,54.9796046
2494,480793278,,POINT (73.3599091 54.9093065),73.3599091,54.9093065
2495,480793277,,POINT (73.3634284 54.9092149),73.3634284,54.9092149
2496,2074464960,,POINT (73.3370469 54.868858),73.3370469,54.868858
2497,410374849,,POINT (73.30972420000001 55.0371436),73.3097242,55.0371436
2498,1111364291,,POINT (73.2547617 55.1049532),73.2547617,55.1049532
2499,1252676289,,POINT (73.2470385 54.9798493),73.2470385,54.9798493
2500,1252676291,,POINT (73.26219380000001 54.9765679),73.2621938,54.9765679
2501,771642050,,POINT (73.4890225 55.0439378),73.4890225,55.0439378
2502,480793283,,POINT (73.3634059 54.9084392),73.3634059,54.9084392
2503,480793284,,POINT (73.3673708 54.9084516),73.3673708,54.9084516
2504,410374855,,POINT (73.29314100000001 55.0418653),73.293141,55.0418653
2505,480793287,,POINT (73.3721601 54.9102883),73.3721601,54.9102883
2506,2074464965,,POINT (73.3316219 54.8689886),73.3316219,54.8689886
2507,480793290,,POINT (73.37618569999999 54.9120701),73.3761857,54.9120701
2508,945656525,,POINT (73.424125 54.9286554),73.424125,54.9286554
2509,1111364302,,POINT (73.1483769 55.0960757),73.1483769,55.0960757
2510,2736296655,,POINT (73.40426960000001 54.9985632),73.4042696,54.9985632
2511,480793292,,POINT (73.3784047 54.9131018),73.3784047,54.9131018
2512,410800845,,POINT (73.360789 54.9911778),73.360789,54.9911778
2513,410800846,,POINT (73.3626215 54.9918695),73.3626215,54.9918695
2514,2485965519,,POINT (73.2211618 54.9763678),73.2211618,54.9763678
2515,480793295,,POINT (73.3742045 54.911207),73.3742045,54.911207
2516,480793298,,POINT (73.37644210000001 54.9097171),73.3764421,54.9097171
2517,2074464978,,POINT (73.34413309999999 54.8702159),73.3441331,54.8702159
2518,2074464980,,POINT (73.33150879999999 54.8702833),73.3315088,54.8702833
2519,2736296664,,POINT (73.40490579999999 54.9986665),73.4049058,54.9986665
2520,945656537,,POINT (73.4264321 54.9264132),73.4264321,54.9264132
2521,480793303,,POINT (73.37868450000001 54.9118089),73.3786845,54.9118089
2522,2074464983,,POINT (73.3309634 54.8704343),73.3309634,54.8704343
2523,480793305,,POINT (73.3678166 54.9053876),73.3678166,54.9053876
2524,2074464985,,POINT (73.3313569 54.8706322),73.3313569,54.8706322
2525,480793308,,POINT (73.3633947 54.9054236),73.3633947,54.9054236
2526,1274270431,,POINT (73.2119314 54.9450271),73.2119314,54.9450271
2527,480793313,,POINT (73.37127889999999 54.905358),73.3712789,54.905358
2528,3027178210,,POINT (73.2656839 54.975012),73.2656839,54.975012
2529,345658084,traffic_signals,POINT (73.3647923 54.9959148),73.3647923,54.9959148
2530,1252676325,,POINT (73.243819 55.0385322),73.243819,55.0385322
2531,480793316,,POINT (73.3739252 54.9076695),73.3739252,54.9076695
2532,480793319,,POINT (73.3739226 54.9053555),73.3739226,54.9053555
2533,3027178216,,POINT (73.2749579 54.9756476),73.2749579,54.9756476
2534,1215910632,,POINT (73.46877139999999 54.9990679),73.4687714,54.9990679
2535,1235423978,,POINT (73.4076199 54.9744204),73.4076199,54.9744204
2536,1235423979,,POINT (73.40764950000001 54.9742578),73.4076495,54.9742578
2537,480793322,,POINT (73.3770358 54.9114936),73.3770358,54.9114936
2538,480793324,,POINT (73.3750613 54.9106143),73.3750613,54.9106143
2539,480793327,,POINT (73.3727466 54.9096205),73.3727466,54.9096205
2540,2577814256,,POINT (73.2009528 55.0416615),73.2009528,55.0416615
2541,1652364018,,POINT (73.4207019 54.9248728),73.4207019,54.9248728
2542,945656562,,POINT (73.42834689999999 54.9286116),73.4283469,54.9286116
2543,480793330,,POINT (73.3675582 54.9076904),73.3675582,54.9076904
2544,2034062068,,POINT (73.4421241 55.0265473),73.4421241,55.0265473
2545,480793332,,POINT (73.3634141 54.9076749),73.3634141,54.9076749
2546,480793334,,POINT (73.35904309999999 54.9077312),73.3590431,54.9077312
2547,2074465012,,POINT (73.3443169 54.8719132),73.3443169,54.8719132
2548,480793336,,POINT (73.3580352 54.9054807),73.3580352,54.9054807
2549,480793338,,POINT (73.3774221 54.9053501),73.3774221,54.9053501
2550,480793341,,POINT (73.37906390000001 54.9127654),73.3790639,54.9127654
2551,2940261120,,POINT (73.2571585 55.024141),73.2571585,55.024141
2552,2940261121,,POINT (73.2571622 55.0250572),73.2571622,55.0250572
2553,410522372,,POINT (73.4471848 54.9214498),73.4471848,54.9214498
2554,410522374,,POINT (73.44533800000001 54.9201548),73.445338,54.9201548
2555,410522376,,POINT (73.44346520000001 54.9188119),73.4434652,54.9188119
2556,480793353,,POINT (73.3783536 54.9109278),73.3783536,54.9109278
2557,410522380,,POINT (73.44157130000001 54.9173948),73.4415713,54.9173948
2558,2034062094,,POINT (73.4448105 55.0268349),73.4448105,55.0268349
2559,480793359,,POINT (73.3758976 54.9100953),73.3758976,54.9100953
2560,480793361,,POINT (73.37328050000001 54.9089688),73.3732805,54.9089688
2561,480793364,,POINT (73.3676375 54.9069075),73.3676375,54.9069075
2562,480793366,,POINT (73.3634028 54.9069268),73.3634028,54.9069268
2563,480793369,,POINT (73.3585533 54.9070154),73.3585533,54.9070154
2564,480793371,,POINT (73.3557419 54.9075024),73.3557419,54.9075024
2565,480793378,,POINT (73.3711595 54.9076287),73.3711595,54.9076287
2566,480793379,,POINT (73.37170089999999 54.9077421),73.3717009,54.9077421
2567,1652364068,,POINT (73.4197849 54.9271076),73.4197849,54.9271076
2568,480793381,,POINT (73.3773917 54.9076471),73.3773917,54.9076471
2569,1417027693,,POINT (73.5253147 54.9500027),73.5253147,54.9500027
2570,480793383,,POINT (73.3793321 54.907561),73.3793321,54.907561
2571,480793385,,POINT (73.3777863 54.9093515),73.3777863,54.9093515
2572,480793386,,POINT (73.3746079 54.9084041),73.3746079,54.9084041
2573,480793387,,POINT (73.3737205 54.9085063),73.3737205,54.9085063
2574,1660097325,,POINT (73.34094949999999 55.0162484),73.3409495,55.0162484
2575,480793393,,POINT (73.37123680000001 54.906896),73.3712368,54.906896
2576,731910963,,POINT (73.2835779 55.0141513),73.2835779,55.0141513
2577,480793395,,POINT (73.3738747 54.906914),73.3738747,54.906914
2578,480793398,,POINT (73.3774076 54.9069001),73.3774076,54.9069001
2579,480793399,,POINT (73.3586541 54.9065214),73.3586541,54.9065214
2580,1508774712,,POINT (73.45158170000001 54.9684605),73.4515817,54.9684605
2581,945656632,,POINT (73.4267005 54.9286271),73.4267005,54.9286271
2582,480793402,,POINT (73.35529699999999 54.9065337),73.355297,54.9065337
2583,3081179963,traffic_signals,POINT (73.3109616 55.0368305),73.3109616,55.0368305
2584,3081179964,traffic_signals,POINT (73.3106299 55.0369184),73.3106299,55.0369184
2585,480793404,,POINT (73.35816079999999 54.9060304),73.3581608,54.9060304
2586,480793407,,POINT (73.3586584 54.9062236),73.3586584,54.9062236
2587,771642178,,POINT (73.51517509999999 55.0591015),73.5151751,55.0591015
2588,480793410,,POINT (73.3633753 54.9061808),73.3633753,54.9061808
2589,480793412,,POINT (73.3677981 54.9061681),73.3677981,54.9061681
2590,480793415,,POINT (73.3712785 54.9061633),73.3712785,54.9061633
2591,3970847567,,POINT (73.3179267 54.9442913),73.3179267,54.9442913
2592,945656662,,POINT (73.42661699999999 54.9192498),73.426617,54.9192498
2593,1508774747,,POINT (73.44947310000001 54.9692126),73.4494731,54.9692126
2594,945656667,,POINT (73.42744519999999 54.9247431),73.4274452,54.9247431
2595,241587035,,POINT (73.3713807 54.9890541),73.3713807,54.9890541
2596,945656670,,POINT (73.4284251 54.9192517),73.4284251,54.9192517
2597,2577814365,,POINT (73.1944106 55.0443399),73.1944106,55.0443399
2598,2577814367,,POINT (73.18820789999999 55.0444306),73.1882079,55.0444306
2599,480793441,,POINT (73.37389930000001 54.906143),73.3738993,54.906143
2600,410915684,,POINT (73.4106536 54.9405517),73.4106536,54.9405517
2601,410915685,,POINT (73.4107368 54.9411529),73.4107368,54.9411529
2602,2391380838,,POINT (73.4081516 54.9762269),73.4081516,54.9762269
2603,480793444,,POINT (73.3774143 54.9061445),73.3774143,54.9061445
2604,2596328295,,POINT (73.3462042 54.9417801),73.3462042,54.9417801
2605,480793447,,POINT (73.3797276 54.9061392),73.3797276,54.9061392
2606,480793449,,POINT (73.3790813 54.906899),73.3790813,54.906899
2607,2495746923,,POINT (73.4532784 54.9184279),73.4532784,54.9184279
2608,2577814378,,POINT (73.1875094 55.0447385),73.1875094,55.0447385
2609,480793452,,POINT (73.37381569999999 54.9029503),73.3738157,54.9029503
2610,1633538926,,POINT (73.3917448 54.9372975),73.3917448,54.9372975
2611,1633538927,,POINT (73.39874810000001 54.9373134),73.3987481,54.9373134
2612,480793460,,POINT (73.3547796 54.905407),73.3547796,54.905407
2613,480793462,,POINT (73.357603 54.9049256),73.357603,54.9049256
2614,480793463,,POINT (73.36341280000001 54.9048773),73.3634128,54.9048773
2615,480793465,,POINT (73.3545021 54.9048026),73.3545021,54.9048026
2616,480793468,,POINT (73.35739940000001 54.9044512),73.3573994,54.9044512
2617,2463503230,,POINT (73.34634509999999 54.9370242),73.3463451,54.9370242
2618,2495746942,,POINT (73.451455 54.91937),73.451455,54.91937
2619,480793470,,POINT (73.363432 54.9044033),73.363432,54.9044033
2620,771642241,,POINT (73.448785 54.9893435),73.448785,54.9893435
2621,480793473,,POINT (73.35423350000001 54.9042097),73.3542335,54.9042097
2622,1633538948,,POINT (73.3987791 54.9382041),73.3987791,54.9382041
2623,771642246,,POINT (73.51044690000001 55.0564521),73.5104469,55.0564521
2624,480793478,,POINT (73.3539403 54.9035665),73.3539403,54.9035665
2625,945656714,,POINT (73.4265611 54.9286228),73.4265611,54.9286228
2626,2577814413,,POINT (73.1905 55.0459468),73.1905,55.0459468
2627,771642254,,POINT (73.4186127 55.0318771),73.4186127,55.0318771
2628,480793487,,POINT (73.3738845 54.9045551),73.3738845,54.9045551
2629,945656720,,POINT (73.4240666 54.9219727),73.4240666,54.9219727
2630,480793485,,POINT (73.3774511 54.9045653),73.3774511,54.9045653
2631,2401096594,,POINT (73.4751158 54.8923119),73.4751158,54.8923119
2632,480793491,,POINT (73.37739019999999 54.9038477),73.3773902,54.9038477
2633,480793496,,POINT (73.37381929999999 54.9037522),73.3738193,54.9037522
2634,1760678809,,POINT (73.5572279 54.9881556),73.5572279,54.9881556
2635,410555290,,POINT (73.4277036 54.9329867),73.4277036,54.9329867
2636,480793499,,POINT (73.3712178 54.9037779),73.3712178,54.9037779
2637,480793501,,POINT (73.3773398 54.9030617),73.3773398,54.9030617
2638,945656735,,POINT (73.4283497 54.9247374),73.4283497,54.9247374
2639,410817441,,POINT (73.2998331 55.0526726),73.2998331,55.0526726
2640,410555297,,POINT (73.42909330000001 54.9317572),73.4290933,54.9317572
2641,945656741,,POINT (73.4275061 54.9219776),73.4275061,54.9219776
2642,1633538984,,POINT (73.3989055 54.9413175),73.3989055,54.9413175
